Date,Assigned,Company / Account,Contact,Specialty,Activity Type,Internal Provider,Status,Provider NPI,Full Address,Full Comments,Latitude,Longitude,Corrected Address,AffiliationCorrection,Correctiondate,Affiliation,IPA,GeoAccuracy,,NYG,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Hilda Coste,,"Not in person Communication (email, phone, text)",,Closed Completed,1083003768,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Neil Foley,Imad Mikhail Primary Care Hempstead,Imad Mikhail,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1962573220,"63 Mineola Ave, Roslyn, New York 11576",Went to see if I could bring Dr Mendoza and me Dr Mitchell but he is leaving at one to go round in the hospital,40.79238385,-73.65328519,"63 Mineola Avenue, Village of Roslyn, NY 11576, United States of America",,,Imad Mikhail Primary Care Hempstead,,1,,0,,
5/5/26,Bryan Runz,Aaa Gastrointestinal Associates Pc,Lincoln Hernandez,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1932137106,"495 Fort Washington Ave Ste Pe1c, New York, New York 10033",Dr Lincoln Hernandez - discussed interface with Helen,40.8518954,-73.9380573,"495 Fort Washington Avenue, New York, NY 10033, United States of America",,3/3/2025,Aaa Gastrointestinal Associates Pc,,1,,0,,
5/5/26,Neil Foley,Hempstead Family Health Center,Frankie Darlene Payne,,Office Visit (Non-Provider),,Closed Completed,1629435938,"135 Main St, Hempstead, New York 11550",Spoke to Dorian at the front desk. I wanted to see if I could bring Dr. Mendoza in to meet the PA and she said that is completely fine. I will pop back in around two.,40.7110111,-73.6261397,"135 Main Street, Village of Hempstead, NY 11550, United States of America",,,Hempstead Family Health Center,,1,,0,,
5/5/26,Bryan Runz,Cherese M Laporta Do Pllc,Genevieve Wood-minardi,,Office Visit (Non-Provider),,Closed Completed,1023663184,"107 N Ocean Ave Ste G, Patchogue, New York 11772",Dr Cherese LaPorta - met with staff and promoted IR and Dr Lien,40.7677256,-73.0146379,"107 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,Cherese M Laporta Do Pllc,,1,,0,,
5/5/26,Neil Foley,Oak Street Health Hempstead,Pooja Jaisinghani,,Office Visit (Non-Provider),,Closed Completed,1225663891,"210 Fulton Ave, Hempstead, New York 11550",Promoted RVC,40.7076274,-73.6279231,"210 Fulton Avenue, Village of Hempstead, NY 11550, United States of America",,,Oak Street Health Hempstead,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Giselle Salgado Jimenez,,"Not in person Communication (email, phone, text)",,Closed Completed,1245735745,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/5/26,Neil Foley,Harmony healthcare Hempstead,Daniah G Jean-francois,,Office Visit (Non-Provider),,Closed Completed,1821233016,"36 Lincoln Ave Fl 1, Rockville Ctr, New York 11570","Tried to speak with the patient navigator, but she was in a meeting. I wanted to see if I could bring Dr. Mendoza in.",40.6557664,-73.64852275,"36 Lincoln Avenue, Village of Rockville Centre, NY 11570, United States of America",,,Harmony healthcare Hempstead,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Hector Reyes,,"Not in person Communication (email, phone, text)",,Closed Completed,1740340397,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/5/26,Neil Foley,Hempstead Family Health Center,Naseem Ali Hussaini,,Office Visit (Non-Provider),,Closed Completed,1306872221,"135 Main St, Hempstead, New York 11550",Spoke to Dorian at the front desk. I wanted to see if I could bring Dr. Mendoza in to meet the PA and she said that is completely fine. I will pop back in around two.,40.7110111,-73.6261397,"135 Main Street, Village of Hempstead, NY 11550, United States of America",,,Hempstead Family Health Center,,1,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Golda Odette Johnson,,"Not in person Communication (email, phone, text)",,Closed Completed,1780668236,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Neil Foley,Hempstead Family Health Center,Alexander Salcedo,,Office Visit (Non-Provider),,Closed Completed,1780359372,"170 Old Country Rd, Riverhead, New York 11901",Spoke to Dorian at the front desk. I wanted to see if I could bring Dr. Mendoza in to meet the PA and she said that is completely fine. I will pop back in around two.,40.9369373,-72.64970369,"170 Old Country Road, Riverhead, NY 11901, United States of America",,,Hempstead Family Health Center,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Cecilia Griselda Calderon,,"Not in person Communication (email, phone, text)",,Closed Completed,1427118140,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",Mount Sinai,4/1/2025,Mount Sinai,Somos,1,,0,,
5/5/26,Neil Foley,Hempstead Family Health Center,Tami Lillian Hall,,Office Visit (Non-Provider),,Closed Completed,1407147754,"135 Main St, Hempstead, New York 11550",Spoke to Dorian at the front desk. I wanted to see if I could bring Dr. Mendoza in to meet the PA and she said that is completely fine. I will pop back in around two.,40.7110111,-73.6261397,"135 Main Street, Village of Hempstead, NY 11550, United States of America",,,Hempstead Family Health Center,,1,,0,,
5/5/26,Bryan Runz,Cherese M Laporta Do Pllc,Allison P Boyle,,Office Visit (Non-Provider),,Closed Completed,1285988642,"107 N Ocean Ave Ste G, Patchogue, New York 11772",Dr Cherese LaPorta - met with staff and promoted IR and Dr Lien,40.7677256,-73.0146379,"107 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,Cherese M Laporta Do Pllc,,1,,0,,
5/5/26,Neil Foley,Michael Ifeanyi Otugh Md,Michael Ifeanyi Otugh,,"Not in person Communication (email, phone, text)",,Closed Completed,1093944860,"354 Hempstead Ave Ste 101, W Hempstead, New York 11552",Helped with breast cancer referral,40.6992755,-73.6511054,"Great Expressions Dental Centers, 354 Hempstead Avenue, West Hempstead, NY 11552, United States of America",MLP NP IN Adult Health Group PC,6/17/2026,MLP NP IN Adult Health Group PC,Somos,1,,0,,
5/5/26,Bryan Runz,"Shinin, John A, Office",John Arturo Shinin,,Office Visit (Non-Provider),,Closed Completed,1841357506,"119 N Ocean Ave Ste 1, Patchogue, New York 11772",Dr John Shinin - met with front desk and promoted Patchogue and IR,40.767825,-73.0147955,"119 North Ocean Avenue, Village of Patchogue, NY 11772, United States of America",,,"Shinin, John A, Office",,1,,0,,
5/5/26,Neil Foley,Sunflower OBGYN,Emily Valentine,Obstetrics/Gynecology,Office Visit (Non-Provider),,Closed Completed,1669199055,"27005 76th Ave, New Hyde Park, New York 11040",Handled referral,40.75302873,-73.70717643,"27005 76th Avenue, New York, NY 11005, United States of America",,,Sunflower OBGYN,,0.15,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Anna Rebecca Pestine,,"Not in person Communication (email, phone, text)",,Closed Completed,1821596099,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Ramon Banks,Crystal Run Healthcare West Nyack - East Elmhurst,Charles C Kwak,,Office Visit (Non-Provider),,Closed Completed,1548270218,"40-12 80th Street, East Elmhurst, New York 11373",Promoted Yang,40.7469905,-73.8859938,"40-12 80th Street, New York, NY 11373, United States of America",,,Crystal Run Healthcare West Nyack - East Elmhurst,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Luz Maria Quezada Silva,,"Not in person Communication (email, phone, text)",,Closed Completed,1942795356,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,4/1/2025,Ccn General Medicine At The Boston Road Medical Center,Somos,1,,0,,
5/5/26,Ramon Banks,"Hermogenes, Patricia W, Office",Patricia Wong Hermogenes,,Office Visit (Non-Provider),,Closed Completed,1023174596,"9411 59th Ave Apt A11, Elmhurst, New York 11373",Promoted Yang,40.7351562,-73.865732,"9411 59th Avenue, Elmhurst, New York, NY 11373, United States of America",,,"Hermogenes, Patricia W, Office",,0.75,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Frank Kwabena Kwakye-berko,,"Not in person Communication (email, phone, text)",,Closed Completed,1518043819,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Ramon Banks,Advantage Care Physicians - Elmhurst,Elina Davydov,,Office Visit (Non-Provider),,Closed Completed,1164885059,"8831 55th Ave Ste 201, Elmhurst, New York 11373","made a mistake, showed to this office trying to see Yangs to referring but it was ACP office",40.7320546,-73.88087342,"8831 55th Avenue, New York, NY 11373, United States of America",ACPNY,3/31/2026,ACPNY,,0.5,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Rose Lore Sauld,,"Not in person Communication (email, phone, text)",,Closed Completed,1801678404,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Ramon Banks,"Phoenix Medical Office, Pllc",Kyawt Thandar Aung,,Office Visit (Non-Provider),,Closed Completed,1548424963,"5223 Van Loon St, Elmhurst, New York 11373",Promted Yang,40.7364889,-73.8794843,"5223 Van Loon Street, Elmhurst, New York, NY 11373, United States of America",,10/4/2024,"Phoenix Medical Office, Pllc",,0.5,,0,,
5/5/26,Bryan Runz,Sun River Coram,Steven John Pesce,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1942267539,"82 Middle Country Road, Coram, New York 11727",Sun River health Coram - CSP update requested,40.872259,-72.9838123,"82 Middle Country Road, Coram, NY 11727, United States of America",,,Sun River Coram,,1,,0,,
5/5/26,Bryan Runz,Ccn General Medicine At The Boston Road Medical Center,Raul A. Herrera Izquerdo,,"Not in person Communication (email, phone, text)",,Closed Completed,1255114039,"1262 Boston Rd, Bronx, New York 10456",CCN General medicine - discussed portal access,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,8/13/2026,Ccn General Medicine At The Boston Road Medical Center,Somos,1,,0,,
5/5/26,Bryan Runz,Sunriver Health Church Avenue Health Center,Solomon A Osei,,"Not in person Communication (email, phone, text)",,Closed Completed,1598726085,"2412 Church Ave, Brooklyn, New York 11226",Sun River health Church Ave - follow up with Pheona,40.6501901,-73.95530358,"Sun River Health, 2412 Church Avenue, New York, NY 11226, United States of America",,,Sunriver Health Church Avenue Health Center,,1,,0,,
5/5/26,Bryan Runz,Sun River Coram,Vasanthi Arumugam,Multi-Specialty,"Not in person Communication (email, phone, text)",,Closed Completed,1669487245,"17227 Highland Ave Apt 1b, Jamaica, New York 11432",Sun River health Coram - CSP update requested,40.7108217,-73.7982583,"17227 Highland Avenue, New York, NY 11432, United States of America",,,Sun River Coram,,0.5,,0,,
5/5/26,Bryan Runz,Digestive Disease Care East Setauket,Preeti Mehta,Gastroenterology,"Not in person Communication (email, phone, text)",,Closed Completed,1134335946,"915 Hillside Ave, New Hyde Park, New York 11040",Dr Preeti Mehta - discussed patient,40.74405415,-73.69275665,"915 Hillside Avenue, Village of New Hyde Park, NY 11040, United States of America",,,Digestive Disease Care East Setauket,,1,,0,,
5/5/26,Dulce Perello,Jose D. Aristy MD PC,Jose Aristy,Internal Medicine,Office Visit (Non-Provider),,Closed Completed,1952694382,"295 Fort Washington Avenue #C, New York, New York 10032","Met with Front staff, provided updated ins info. Reminded them of Colon-Ramos and Larsen, as well as Davelman. They will give Aristy the info.",40.8452958,-73.9407178,"295 Fort Washington Avenue, New York, NY 10032, United States of America",Basilica,5/7/2026,Basilica,Somos,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,MICHELLE MELO,,"Not in person Communication (email, phone, text)",,Closed Completed,1598385809,"521 W 181st St, New York, New York 10033",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.84847645,-73.93150436,"521 West 181st Street, New York, NY 10033, United States of America",CCN General Medicine PLLC,6/17/2026,CCN General Medicine PLLC,Somos,1,,0,,
5/5/26,Dulce Perello,Ccn General Medicine At The Boston Road Medical Center,Hector Reyes,,"Not in person Communication (email, phone, text)",,Closed Completed,1740340397,"1262 Boston Rd, Bronx, New York 10456",Sent email to Bryan and Anier to connect them for the Imaging Portal,40.8304626,-73.90071323,"1262 Boston Road, New York, NY 10456, United States of America",,,Ccn General Medicine At The Boston Road Medical Center,,1,,0,,
5/5/26,Ramon Banks,Oda Quality Health Center - Forest Hills,Aaron E Walfish,,Office Visit (Non-Provider),,Closed Completed,1982659181,"11203 Queens Blvd Ste 204, Forest Hills, New York 11375",did not find office,40.7122351,-73.8262795,"BLVD, 11203 Queens Boulevard, Forest Hills, New York, NY 11375, United States of America",,,Oda Quality Health Center - Forest Hills,,1,,0,,
5/5/26,Ramon Banks,Medical associates Care,Carl Guillaume,Gastroenterology,Office Visit (Non-Provider),,Closed Completed,1528098118,"51 W Burnside Ave, Bronx, New York 10453",Promted Yang trying to reactivTE,40.85421338,-73.90963118,"51 West Burnside Avenue, New York, NY 10453, United States of America",,,Medical associates Care,,1,,0,,
5/5/26,Matthew Pamlanye,Doctors United,Diana Mcnear,Internal Medicine,"Not in person Communication (email, phone, text)",,Closed Completed,1699216697,"741 East 233rd Street, The Bronx, New York 10466",Email correspondence PT issue,40.8930368,-73.8557283,"741 East 233rd Street, New York, NY 10466, United States of America",,,Doctors United,,1,,0,,
5/5/26,Matthew Pamlanye,Northwell Health Physician Partners Cardiology Upper East Side East End Avenue - New York - E End Ave Frnt 1,Marc Anthony Nolan,,Office Visit (Non-Provider),,Closed Completed,1144295312,"90 E End Ave Frnt 1, New York, New York 10028",Dropped in because I saw recent onc ref on the call sheet and wanted to introduce myself to team. MD was busy will come back another time to meet,40.773465,-73.9460559,"90 East End Avenue, New York, NY 10028, United States of America",,,Northwell Health Physician Partners Cardiology Upper East Side East End Avenue - New York - E End Ave Frnt 1,,0.9,,0,,
